Model Yr,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,,,
2011,Ford Motor Company,Ford,EXPEDITION 4WD FFV,FMX,110,5.4,8,Auto(A6),13,18,15,15.6838,24.1556,18.6229,15.6838,24.1556,18.6229,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,420,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3001,3002,9,13,11,11.6145,17.6533,13.7277,11.6145,17.6533,13.7277,310,E,Ethanol (E85),MPG,miles per gallon,3545,3545,FFV; ,2,1,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,8/16/2010,9533,,N,N,,,N,N,,N,,Y,intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,EXPLORER 4WD,FMX,159,3.5,6,Auto(A6),17,23,19,20.9000,31.4000,24.6021,20.9000,31.4000,24.6021,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2367,2367,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,11/1/2010,9426,,N,N,,,N,N,,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,EXPLORER 4WD,FMX,259,3.5,6,Auto(S6),17,23,19,20.9000,31.4000,24.6021,20.9000,31.4000,24.6021,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2367,2367,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,11/1/2010,9435,,N,N,,,N,N,,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,FLEX AWD,FMX,116,3.5,6,Auto(A6),16,22,18,19.5000,30.7000,23.3301,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2502,2502,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,5/10/2010,5805,,N,N,,,N,N,3.5L Flex,N,,Y,"Intake Variable Cam Timing, hydraulic activated",N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Ford Motor Company,Ford,FLEX AWD,FMX,120,3.5,6,Auto(S6),16,21,18,19.9000,30.2000,23.5079,15.9794,21.1924,18.1476,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2502,2502,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,5/10/2010,9437,,N,N,,,N,N,3.5L MKS / Flex / MKT,N,,Y,"Variable Cam Timing, Hydraulic, computer controlled",N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,ACADIA AWD,GMX,472,3.6,6,Auto(A6),16,23,19,20.0000,31.6000,23.9575,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2051,2367,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,6/4/2010,4059,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,K1500 YUKON 4WD,GMX,468,5.3,8,Auto(A6),15,21,17,18.1000,29.0000,21.7846,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,11,16,13,13.4,21.9,16.2357,,,,330,E,Ethanol (E85),MPG,miles per gallon,2999,2999,FFV; ,1,1,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,5/14/2010,5285,,N,N,,,N,N,Engine Block Material - Iron Cylinder Deactivation - AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,K1500 YUKON 4WD HYBRID,GMX,462,6.0,8,Auto(AV),20,23,21,25.7000,32.5000,28.3713,19.7000,22.7000,20.9457,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1856,2142,,,,,,,,,,,,,,,,,,1,1,23,"Special Purpose Vehicle, SUV 4WD",1,Vehicle Specific 5-cycle label,6/21/2010,3523,,N,N,,,N,N,,Y,Active Fuel Management,Y,Late intake valve closing,N,,Battery(s),,1,NiMH,,288,6.50,45.0,On-Board,,,Electrical Regen Brake,,Both,N,,,,,1,"DC Permanent Magnet, brushless",,30,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,CS-5C,Charge Sustaining 5-cycle,,,,,,,,
2011,General Motors,GMC,K1500 YUKON DENALI AWD,GMX,494,6.2,8,Auto(A6),13,18,15,17.1000,27.4996,20.6068,13.8324,17.5332,15.2841,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,380,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3002,3002,10,14,12,12.3,20,14.8775,9.9496,14.4449,11.5699,310,E,Ethanol (E85),MPG,miles per gallon,3249,3249,FFV; ,1,1,23,"Special Purpose Vehicle, SUV 4WD",1,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,6/23/2010,5447,,N,N,,,N,N,Engine Block Material - Aluminum Cylinder Deactivation - AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,K1500 YUKON DENALI HYBRID 4WD,GMX,401,6.0,8,Auto(AV),20,23,21,25.2000,32.4000,28.0000,,,,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2142,2142,,,,,,,,,,,,,,,,,,1,1,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,6/21/2010,5438,,N,N,,,N,N,,Y,Active Fuel Management,Y,Late intake valve closing,N,,Battery(s),,1,NiMH,,288,6.50,45.0,On-Board,,,Electrical Regen Brake,,Both,N,,,,,1,"DC Permanent Magnet, brushless",,30,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,K1500 YUKON XL 4WD,GMX,467,5.3,8,Auto(A6),15,21,17,18.1000,29.0000,21.7846,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,540,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2646,2646,11,16,13,13.4,21.9,16.2357,,,,410,E,Ethanol (E85),MPG,miles per gallon,2999,2999,FFV; ,1,1,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,5/14/2010,5284,,N,N,,,N,N,Engine Block Material - Iron Cylinder Deactivation - AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,K1500 YUKON XL AWD,GMX,523,6.2,8,Auto(A6),13,18,14,15.4000,24.2000,18.4130,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,450,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3213,3213,9,13,10,11.1,18.1,13.4388,,,,320,E,Ethanol (E85),MPG,miles per gallon,3900,3900,FFV; ,1,1,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,7/13/2010,5353,,N,N,,,N,N,Engine Block Material - Aluminum Cylinder Deactivation - AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,K2500 YUKON XL 4WD,GMX,528,6.0,8,Auto(A6),10,15,12,12.6000,21.2000,15.4137,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3748,3748,,,,,,,,,,,,,,,,,,1,1,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,6/30/2010,5348,,N,N,,,N,N,,N,,Y,Hydraulic Roller,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,TERRAIN AWD,GMX,43,2.4,4,Auto(A6),20,29,23,25.8000,40.2000,30.7580,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1696,1958,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,6/1/2010,4092,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,General Motors,GMC,TERRAIN AWD,GMX,52,3.0,6,Auto(A6),16,23,19,20.3000,32.3000,24.3751,16.2835,23.2200,18.8124,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2367,2367,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,11/21/2011,9092,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,24.5,,,,,
2011,General Motors,GMC,TERRAIN AWD,GMX,56,3.0,6,Auto(A6),16,23,19,20.3000,32.3000,24.3751,16.2835,23.2200,18.8124,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,400,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2367,2367,12,17,14,14.8,23.4,17.7327,11.8717,16.8219,13.6837,290,E,Ethanol (E85),MPG,miles per gallon,2785,2785,SIDI; FFV; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,11/21/2011,9090,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,24.5,,,,,
2011,Honda,Honda,ACCORD CROSSTOUR 4WD,HNX,27,3.5,6,Auto(A5),18,26,21,21.9796,36.3794,26.7431,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,A,All Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2142,2142,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/29/2010,4702,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Honda,Honda,CR-V 4WD,HNX,35,2.4,4,Auto(A5),21,27,23,26.3044,37.6237,30.4233,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,A,All Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1958,1958,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/3/2010,4695,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Honda,Honda,ELEMENT 4WD,HNX,39,2.4,4,Auto(A5),19,24,21,23.8000,33.5000,27.3657,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,A,All Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2142,2142,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,10/22/2010,4698,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Honda,Honda,ELEMENT 4WD,HNX,38,2.4,4,Manual(M5),18,23,20,23.2000,31.3000,26.2578,,,,,NA,Naturally Aspirated,M,Manual,,5,N,N,A,All Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2250,2250,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,10/22/2010,4697,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Honda,Honda,PILOT 4WD,HNX,44,3.5,6,Auto(A5),16,22,18,20.0000,30.5000,23.6663,,,,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,A,All Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2502,2502,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,3/15/2010,4662,,N,N,,,N,N,,Y,Variable Cylinder Management (VCM) is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Hyundai,HYUNDAI MOTOR COMPANY,SANTA FE 4WD,HYX,27,2.4,4,Auto(A6),20,25,22,24.7103,34.5488,28.3423,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2048,2048,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/23/2010,5407,,N,,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Hyundai,HYUNDAI MOTOR COMPANY,SANTA FE 4WD,HYX,30,3.5,6,Auto(A6),20,26,22,24.6696,35.8093,28.6852,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2048,2048,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/23/2010,5410,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 4WD,HYX,14,2.4,4,Auto(A6),21,28,24,26.7069,39.0985,31.1494,,,,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1876,1876,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,11/3/2010,5644,,N,Y,RH,Relabel - label value increased,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 4WD,HYX,16,2.4,4,Manual(M6),20,27,22,24.6000,37.2000,29.0238,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2048,2048,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,6/14/2010,5142,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Hyundai,HYUNDAI MOTOR COMPANY,VERACRUZ 4WD,HYX,19,3.8,6,Auto(A6),16,21,18,19.8000,31.1000,23.6702,19.8000,21.4210,20.4980,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2502,2502,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,7/5/2010,4902,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Nissan,INFINITI,FX35 AWD,NSX,94,3.5,6,Auto(S7),16,21,18,19.5985,29.7734,23.1602,,,,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2669,2669,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/22/2010,5153,,N,,,,N,N,,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Nissan,INFINITI,FX50 AWD,NSX,391,5.0,8,Auto(S7),14,20,16,17.8637,27.4375,21.1911,,,,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,3000,3000,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/22/2010,5154,,N,,,,N,N,,N,,Y,"ECM controlled,oil pressure driven",Y,"VVEL controlled,motor driven",,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Nissan,INFINITI,QX56 4WD,NSX,382,5.6,8,Auto(S7),14,20,16,16.7000,27.1299,20.1935,,,,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,4,4-Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3000,3000,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,7/6/2010,5133,,N,N,,,N,N,,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Motor Driven,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Chrysler Group LLC,Jeep,Compass 4WD,CRX,518,2.4,4,Auto(AV),21,26,23,26.5000,36.7000,30.2881,,,,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1958,1958,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,10/4/2010,5400,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Chrysler Group LLC,Jeep,Compass 4WD,CRX,521,2.4,4,Auto(AV),20,23,21,25.3000,31.9000,27.8973,,,,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,4,4-Wheel Drive,,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2142,2142,,,,,,,,,,,,,,,,,Off Road Package,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,10/4/2010,5664,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
